models,model_rounds,validation_accuracy,validation_lower_bound,validation_upper_bound,validation_total,validation_correct,test_accuracy,test_lower_bound,test_upper_bound,test_total,test_correct,validation_TP,test_TP,validation_FP,test_FP,validation_TN,test_TN,validation_FN,test_FN
"sgc_coral-anthropic3710,sgc_coral-gemini25,sgc_coral-openai45","3,2,1",0.6346153846153846,0.5344772795898101,0.7268731284326717,104,66,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,33,39,9,6,33,19,29,49
"sgc_coral-anthropic10,sgc_coral-anthropic3710,sgc_coral-openai45","4,3,1",0.6346153846153846,0.5344772795898101,0.7268731284326717,104,66,0.5663716814159292,0.4698655764900294,0.6593123718320077,113,64,34,46,10,7,32,18,28,42
"sgc_coral-anthropic3710,sgc_coral-gemini10,sgc_coral-openailong","3,4,3",0.6346153846153846,0.5344772795898101,0.7268731284326717,104,66,0.49557522123893805,0.40017620771878704,0.5912118116445175,113,56,32,37,8,6,34,19,30,51
"sgc_coral-anthropic10,sgc_coral-anthropic3710,sgc_coral-gemini","4,3,1",0.6346153846153846,0.5344772795898101,0.7268731284326717,104,66,0.4690265486725664,0.3745099988696216,0.5652063110236246,113,53,36,37,12,9,30,16,26,51
"sgc_coral-anthropic,sgc_coral-anthropic37,sgc_coral-gemini2510","1,7,2",0.6346153846153846,0.5344772795898101,0.7268731284326717,104,66,0.5398230088495575,0.44351884275715087,0.6339886086814048,113,61,37,43,13,7,29,18,25,45
"sgc_coral-anthropic37,sgc_coral-openai10,sgc_coral-openai45","7,1,1",0.6346153846153846,0.5344772795898101,0.7268731284326717,104,66,0.5575221238938053,0.4610546518661339,0.6508999553070312,113,63,36,44,12,6,30,19,26,44
"sgc_coral-anthropic37,sgc_coral-gemini,sgc_coral-openailong","7,1,3",0.6346153846153846,0.5344772795898101,0.7268731284326717,104,66,0.48672566371681414,0.391592485688175,0.5825715848269355,113,55,34,34,10,4,32,21,28,54
"sgc_coral-gemini2510,sgc_coral-gemma,sgc_coral-openai10","2,1,1",0.6346153846153846,0.5344772795898101,0.7268731284326717,104,66,0.6194690265486725,0.5233464844783339,0.7091663790724447,113,70,47,57,23,12,19,13,15,31
"sgc_coral-gemini2510,sgc_coral-geminipro10,sgc_coral-openaio1","2,1,2",0.6346153846153846,0.5344772795898101,0.7268731284326717,104,66,0.5929203539823009,0.4964726470054805,0.6843740416228519,113,67,35,49,11,7,31,18,27,39
"sgc_coral-gemini2510,sgc_coral-openai10,sgc_coral-openai45","2,1,1",0.6346153846153846,0.5344772795898101,0.7268731284326717,104,66,0.6017699115044248,0.5054005604480631,0.6926685144473006,113,68,45,56,21,13,21,12,17,32
"sgc_coral-anthropic,sgc_coral-gemini2510,sgc_coral-geminipro10","1,2,1",0.6346153846153846,0.5344772795898101,0.7268731284326717,104,66,0.5752212389380531,0.4787054077974483,0.6676956871258655,113,65,43,49,19,9,23,16,19,39
"sgc_coral-anthropic37,sgc_coral-anthropic3710,sgc_coral-openai10o1","7,3,1",0.6346153846153846,0.5344772795898101,0.7268731284326717,104,66,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,33,35,9,6,33,19,29,53
"sgc_coral-anthropic,sgc_coral-gemini,sgc_coral-openailong","1,1,3",0.6346153846153846,0.5344772795898101,0.7268731284326717,104,66,0.5752212389380531,0.4787054077974483,0.6676956871258655,113,65,41,49,17,9,25,16,21,39
"sgc_coral-gemini25,sgc_coral-geminipro10,sgc_coral-openai10","2,1,1",0.6346153846153846,0.5344772795898101,0.7268731284326717,104,66,0.37168141592920356,0.28263100798002905,0.4676347962649451,113,42,31,23,7,6,35,19,31,65
"sgc_coral-anthropic37,sgc_coral-geminipro10,sgc_coral-openaio1","7,1,2",0.6346153846153846,0.5344772795898101,0.7268731284326717,104,66,0.46017699115044247,0.3660113913185952,0.5564811572428492,113,52,26,30,2,3,40,22,36,58
"sgc_coral-gemini2510,sgc_coral-openai10o1,sgc_coral-openailong","2,1,3",0.6346153846153846,0.5344772795898101,0.7268731284326717,104,66,0.5663716814159292,0.4698655764900294,0.6593123718320077,113,64,41,50,17,11,25,14,21,38
"sgc_coral-gemini10,sgc_coral-openai10,sgc_coral-openailong","4,1,3",0.6346153846153846,0.5344772795898101,0.7268731284326717,104,66,0.4424778761061947,0.3491000446929689,0.5389453481338661,113,50,32,30,8,5,34,20,30,58
"sgc_coral-anthropic3710,sgc_coral-gemini,sgc_coral-gemini2510","3,1,2",0.6346153846153846,0.5344772795898101,0.7268731284326717,104,66,0.5929203539823009,0.4964726470054805,0.6843740416228519,113,67,46,54,22,12,20,13,16,34
"sgc_coral-anthropic37,sgc_coral-openailong,sgc_coral-openaio1","7,3,2",0.625,0.5246596891713531,0.7180251557221345,104,65,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,29,37,6,4,36,21,33,51
"sgc_coral-anthropic10,sgc_coral-anthropic3710,sgc_coral-openai4510","4,3,1",0.625,0.5246596891713531,0.7180251557221345,104,65,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,32,41,9,7,33,18,30,47
"sgc_coral-openai,sgc_coral-openai10,sgc_coral-openailong","1,1,3",0.625,0.5246596891713531,0.7180251557221345,104,65,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,40,42,17,7,25,18,22,46
"sgc_coral-anthropic37,sgc_coral-gemini2510,sgc_coral-gemma","7,2,1",0.625,0.5246596891713531,0.7180251557221345,104,65,0.6017699115044248,0.5054005604480631,0.6926685144473006,113,68,33,50,10,7,32,18,29,38
"sgc_coral-anthropic3710,sgc_coral-gemini25,sgc_coral-openai10","3,2,1",0.625,0.5246596891713531,0.7180251557221345,104,65,0.4336283185840708,0.3406876281679922,0.5301344235099705,113,49,34,30,11,6,31,19,28,58
"sgc_coral-anthropic,sgc_coral-anthropic37,sgc_coral-anthropic3710","1,7,3",0.625,0.5246596891713531,0.7180251557221345,104,65,0.46017699115044247,0.3660113913185952,0.5564811572428492,113,52,33,33,10,6,32,19,29,55
"sgc_coral-anthropic37,sgc_coral-gemini2510,sgc_coral-openai10o1","7,2,1",0.625,0.5246596891713531,0.7180251557221345,104,65,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,36,41,13,8,29,17,26,47
"sgc_coral-geminipro10,sgc_coral-openai10,sgc_coral-openaio1","1,1,2",0.625,0.5246596891713531,0.7180251557221345,104,65,0.504424778761062,0.4087881883554824,0.599823792281213,113,57,32,39,9,7,33,18,30,49
"sgc_coral-anthropic10,sgc_coral-anthropic37,sgc_coral-openailong","4,7,3",0.625,0.5246596891713531,0.7180251557221345,104,65,0.46017699115044247,0.3660113913185952,0.5564811572428492,113,52,30,32,7,5,35,20,32,56
"sgc_coral-anthropic3710,sgc_coral-geminipro10,sgc_coral-openaio1","3,1,2",0.625,0.5246596891713531,0.7180251557221345,104,65,0.5398230088495575,0.44351884275715087,0.6339886086814048,113,61,31,43,8,7,34,18,31,45
"sgc_coral-anthropic37,sgc_coral-geminipro10,sgc_coral-openai","7,1,1",0.625,0.5246596891713531,0.7180251557221345,104,65,0.4247787610619469,0.33230431287413453,0.5212945922025517,113,48,33,28,10,5,32,20,29,60
"sgc_coral-anthropic10,sgc_coral-openai10o1,sgc_coral-openailong","4,1,3",0.625,0.5246596891713531,0.7180251557221345,104,65,0.504424778761062,0.4087881883554824,0.599823792281213,113,57,32,39,9,7,33,18,30,49
"sgc_coral-anthropic3710,sgc_coral-geminipro10,sgc_coral-openai4510","3,1,1",0.625,0.5246596891713531,0.7180251557221345,104,65,0.4690265486725664,0.3745099988696216,0.5652063110236246,113,53,37,39,14,11,28,14,25,49
"sgc_coral-anthropic3710,sgc_coral-gemini10,sgc_coral-openai10","3,4,1",0.625,0.5246596891713531,0.7180251557221345,104,65,0.45132743362831856,0.35754135758362804,0.5477275431896468,113,51,33,34,10,8,32,17,29,54
"sgc_coral-anthropic3710,sgc_coral-gemini,sgc_coral-geminipro10","3,1,1",0.625,0.5246596891713531,0.7180251557221345,104,65,0.504424778761062,0.4087881883554824,0.599823792281213,113,57,38,41,15,9,27,16,24,47
"sgc_coral-anthropic37,sgc_coral-gemma,sgc_coral-openailong","7,1,3",0.625,0.5246596891713531,0.7180251557221345,104,65,0.504424778761062,0.4087881883554824,0.599823792281213,113,57,30,37,7,5,35,20,32,51
"sgc_coral-anthropic37,sgc_coral-openai,sgc_coral-openailong","7,1,3",0.625,0.5246596891713531,0.7180251557221345,104,65,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,30,36,7,3,35,22,32,52
"sgc_coral-anthropic3710,sgc_coral-gemini,sgc_coral-gemma","3,1,1",0.625,0.5246596891713531,0.7180251557221345,104,65,0.5575221238938053,0.4610546518661339,0.6508999553070312,113,63,40,47,17,9,25,16,22,41
"sgc_coral-anthropic,sgc_coral-anthropic10,sgc_coral-anthropic37","1,4,7",0.625,0.5246596891713531,0.7180251557221345,104,65,0.4690265486725664,0.3745099988696216,0.5652063110236246,113,53,29,30,6,2,36,23,33,58
"sgc_coral-anthropic,sgc_coral-geminipro10,sgc_coral-openailong","1,1,3",0.625,0.5246596891713531,0.7180251557221345,104,65,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,38,43,15,8,27,17,24,45
"sgc_coral-gemini,sgc_coral-openai10,sgc_coral-openailong","1,1,3",0.625,0.5246596891713531,0.7180251557221345,104,65,0.5663716814159292,0.4698655764900294,0.6593123718320077,113,64,42,45,19,6,23,19,20,43
"sgc_coral-gemini25,sgc_coral-gemini2510,sgc_coral-openailong","2,2,3",0.625,0.5246596891713531,0.7180251557221345,104,65,0.504424778761062,0.4087881883554824,0.599823792281213,113,57,36,39,13,7,29,18,26,49
"sgc_coral-anthropic,sgc_coral-geminipro10,sgc_coral-openai10","1,1,1",0.625,0.5246596891713531,0.7180251557221345,104,65,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,41,41,18,12,24,13,21,47
"sgc_coral-gemini2510,sgc_coral-gemma,sgc_coral-openaio1","2,1,2",0.625,0.5246596891713531,0.7180251557221345,104,65,0.6548672566371682,0.559609451034119,0.7417860268897711,113,74,33,56,10,7,32,18,29,32
"sgc_coral-gemini2510,sgc_coral-openai4510,sgc_coral-openailong","2,1,3",0.625,0.5246596891713531,0.7180251557221345,104,65,0.5929203539823009,0.4964726470054805,0.6843740416228519,113,67,40,51,17,9,25,16,22,37
"sgc_coral-geminipro,sgc_coral-geminipro10,sgc_coral-openai10","1,1,1",0.625,0.5246596891713531,0.7180251557221345,104,65,0.4690265486725664,0.3745099988696216,0.5652063110236246,113,53,40,40,17,12,25,13,22,48
"sgc_coral-gemini,sgc_coral-gemma,sgc_coral-openailong","1,1,3",0.625,0.5246596891713531,0.7180251557221345,104,65,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,38,43,15,10,27,15,24,45
"sgc_coral-gemini,sgc_coral-gemini2510,sgc_coral-openai10","1,2,1",0.625,0.5246596891713531,0.7180251557221345,104,65,0.6283185840707964,0.5323652037350549,0.717368992019971,113,71,47,56,24,10,18,15,15,32
"sgc_coral-gemini25,sgc_coral-openai45,sgc_coral-openailong","2,1,3",0.625,0.5246596891713531,0.7180251557221345,104,65,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,29,33,6,4,36,21,33,55
"sgc_coral-gemini10,sgc_coral-gemini2510,sgc_coral-openai10","4,2,1",0.625,0.5246596891713531,0.7180251557221345,104,65,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,37,43,14,8,28,17,25,45
"sgc_coral-geminipro,sgc_coral-openai10,sgc_coral-openailong","1,1,3",0.625,0.5246596891713531,0.7180251557221345,104,65,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,41,43,18,8,24,17,21,45
"sgc_coral-openai,sgc_coral-openai4510,sgc_coral-openailong","1,1,3",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5486725663716814,0.4522724568103532,0.642458642416372,113,62,36,47,14,10,28,15,26,41
"sgc_coral-anthropic3710,sgc_coral-gemini25,sgc_coral-geminipro10","3,2,1",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.40707964601769914,0.3156259583771482,0.5035273529945195,113,46,29,27,7,6,35,19,33,61
"sgc_coral-anthropic,sgc_coral-gemini2510,sgc_coral-openai10","1,2,1",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5663716814159292,0.4698655764900294,0.6593123718320077,113,64,43,52,21,13,21,12,19,36
"sgc_coral-geminipro10,sgc_coral-openai10o1,sgc_coral-openailong","1,1,3",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.4336283185840708,0.3406876281679922,0.5301344235099705,113,49,35,34,13,10,29,15,27,54
"sgc_coral-geminipro10,sgc_coral-openai45,sgc_coral-openailong","1,1,3",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,37,45,15,11,27,14,25,43
"sgc_coral-anthropic37,sgc_coral-openai10o1,sgc_coral-openailong","7,1,3",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.46017699115044247,0.3660113913185952,0.5564811572428492,113,52,29,32,7,5,35,20,33,56
"sgc_coral-gemini,sgc_coral-gemini2510,sgc_coral-openai10o1","1,2,1",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5663716814159292,0.4698655764900294,0.6593123718320077,113,64,42,51,20,12,22,13,20,37
"sgc_coral-gemini2510,sgc_coral-geminipro10,sgc_coral-gemma","2,1,1",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.584070796460177,0.4875743523159756,0.6760496659713334,113,66,41,55,19,14,23,11,21,33
"sgc_coral-anthropic3710,sgc_coral-gemini,sgc_coral-openai4510","3,1,1",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5486725663716814,0.4522724568103532,0.642458642416372,113,62,39,48,17,11,25,14,23,40
"sgc_coral-gemini2510,sgc_coral-openai45,sgc_coral-openai4510","2,1,1",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.6548672566371682,0.559609451034119,0.7417860268897711,113,74,42,62,20,13,22,12,20,26
"sgc_coral-anthropic10,sgc_coral-geminipro,sgc_coral-openai10","4,1,1",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,34,40,12,7,30,18,28,48
"sgc_coral-openai10o1,sgc_coral-openai4510,sgc_coral-openailong","1,1,3",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,36,42,14,9,28,16,26,46
"sgc_coral-anthropic,sgc_coral-gemini2510,sgc_coral-gemma","1,2,1",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5929203539823009,0.4964726470054805,0.6843740416228519,113,67,44,56,22,14,20,11,18,32
"sgc_coral-anthropic10,sgc_coral-geminipro10,sgc_coral-openailong","4,1,3",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.4690265486725664,0.3745099988696216,0.5652063110236246,113,53,30,34,8,6,34,19,32,54
"sgc_coral-gemini,sgc_coral-geminipro,sgc_coral-openailong","1,1,3",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5575221238938053,0.4610546518661339,0.6508999553070312,113,63,40,45,18,7,24,18,22,43
"sgc_coral-gemini25,sgc_coral-gemini2510,sgc_coral-openai45","2,2,1",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5398230088495575,0.44351884275715087,0.6339886086814048,113,61,34,42,12,6,30,19,28,46
"sgc_coral-anthropic3710,sgc_coral-gemini,sgc_coral-openai45","3,1,1",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.6017699115044248,0.5054005604480631,0.6926685144473006,113,68,39,53,17,10,25,15,23,35
"sgc_coral-anthropic37,sgc_coral-geminipro,sgc_coral-openailong","7,1,3",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,31,34,9,5,33,20,31,54
"sgc_coral-gemma,sgc_coral-openai45,sgc_coral-openailong","1,1,3",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5752212389380531,0.4787054077974483,0.6676956871258655,113,65,40,52,18,12,24,13,22,36
"sgc_coral-anthropic3710,sgc_coral-gemini10,sgc_coral-openai4510","3,4,1",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,31,36,9,7,33,18,31,52
"sgc_coral-anthropic3710,sgc_coral-geminipro,sgc_coral-geminipro10","3,1,1",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5663716814159292,0.4698655764900294,0.6593123718320077,113,64,40,50,18,11,24,14,22,38
"sgc_coral-anthropic10,sgc_coral-geminipro,sgc_coral-openailong","4,1,3",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,32,35,10,6,32,19,30,53
"sgc_coral-anthropic10,sgc_coral-gemini,sgc_coral-openailong","4,1,3",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.48672566371681414,0.391592485688175,0.5825715848269355,113,55,32,37,10,7,32,18,30,51
"sgc_coral-anthropic10,sgc_coral-openailong,sgc_coral-openaio1","4,3,2",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,29,35,7,6,35,19,33,53
"sgc_coral-anthropic3710,sgc_coral-openai45,sgc_coral-openai4510","3,1,1",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5929203539823009,0.4964726470054805,0.6843740416228519,113,67,38,55,16,13,26,12,24,33
"sgc_coral-anthropic37,sgc_coral-anthropic3710,sgc_coral-gemma","7,3,1",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,31,42,9,8,33,17,31,46
"sgc_coral-anthropic37,sgc_coral-geminipro10,sgc_coral-openailong","7,1,3",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,30,32,8,3,34,22,32,56
"sgc_coral-anthropic37,sgc_coral-geminipro10,sgc_coral-openai4510","7,1,1",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.45132743362831856,0.35754135758362804,0.5477275431896468,113,51,31,32,9,6,33,19,31,56
"sgc_coral-anthropic3710,sgc_coral-geminipro10,sgc_coral-gemma","3,1,1",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,36,49,14,14,28,11,26,39
"sgc_coral-anthropic37,sgc_coral-anthropic3710,sgc_coral-openai","7,3,1",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,32,37,10,4,32,21,30,51
"sgc_coral-anthropic10,sgc_coral-anthropic3710,sgc_coral-openaio1","4,3,2",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,29,41,7,6,35,19,33,47
"sgc_coral-anthropic10,sgc_coral-gemini10,sgc_coral-gemini2510","4,4,2",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.4336283185840708,0.3406876281679922,0.5301344235099705,113,49,29,31,7,7,35,18,33,57
"sgc_coral-anthropic37,sgc_coral-gemini2510,sgc_coral-geminipro10","7,2,1",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,34,41,12,7,30,18,28,47
"sgc_coral-anthropic,sgc_coral-anthropic10,sgc_coral-anthropic3710","1,4,3",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,33,44,11,9,31,16,29,44
"sgc_coral-geminipro10,sgc_coral-gemma,sgc_coral-openailong","1,1,3",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,38,43,16,10,26,15,24,45
"sgc_coral-geminipro,sgc_coral-openai4510,sgc_coral-openailong","1,1,3",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5398230088495575,0.44351884275715087,0.6339886086814048,113,61,35,45,13,9,29,16,27,43
"sgc_coral-anthropic3710,sgc_coral-gemma,sgc_coral-openai10o1","3,1,1",0.6153846153846154,0.5148800045618457,0.7091387316544471,104,64,0.5398230088495575,0.44351884275715087,0.6339886086814048,113,61,38,47,16,11,26,14,24,41
"sgc_coral-gemini10,sgc_coral-openai10,sgc_coral-openai45","4,1,1",0.6057692307692307,0.5051377017505615,0.7002144340073123,104,63,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,33,38,12,9,30,16,29,50
"sgc_coral-anthropic10,sgc_coral-openai4510,sgc_coral-openailong","4,1,3",0.6057692307692307,0.5051377017505615,0.7002144340073123,104,63,0.504424778761062,0.4087881883554824,0.599823792281213,113,57,30,39,9,7,33,18,32,49
"sgc_coral-gemini25,sgc_coral-openai10,sgc_coral-openailong","2,1,3",0.6057692307692307,0.5051377017505615,0.7002144340073123,104,63,0.4424778761061947,0.3491000446929689,0.5389453481338661,113,50,30,29,9,4,33,21,32,59
"sgc_coral-gemini25,sgc_coral-openai10,sgc_coral-openai45","2,1,1",0.6057692307692307,0.5051377017505615,0.7002144340073123,104,63,0.4690265486725664,0.3745099988696216,0.5652063110236246,113,53,35,35,14,7,28,18,27,53
